split,original_image_path,top_view_path,image_name,label_path,true_count,top_view_success,used_fallback,message,top_view_quality,quality_reason,non_black_ratio,cloth_area_ratio,aspect_ratio,aspect_score,centrality_score,cloth_bbox_x,cloth_bbox_y,cloth_bbox_w,cloth_bbox_h,top_view_reliable
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/13t_png.rf.6106fd96f4902de298dac63ac73ac264.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/13t_png.rf.6106fd96f4902de298dac63ac73ac264.jpg,13t_png.rf.6106fd96f4902de298dac63ac73ac264.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/13t_png.rf.6106fd96f4902de298dac63ac73ac264.txt,13,True,False,,0.9907125717315078,ok,0.9999774417675342,0.8724419843275948,1.9082278481012658,0.9541139240506329,0.9992652461425422,48,49,2412,1264,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/140_png.rf.6645e10bad5cf3f197b71ddb6b34e6b4.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/140_png.rf.6645e10bad5cf3f197b71ddb6b34e6b4.jpg,140_png.rf.6645e10bad5cf3f197b71ddb6b34e6b4.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/140_png.rf.6645e10bad5cf3f197b71ddb6b34e6b4.txt,8,True,False,,0.9874172504442201,ok,0.99996640625,0.833653125,2.0751677852348993,0.9624161073825503,0.9662268597847342,0,28,1546,745,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/141_png.rf.29f059d54b07ead4d4680ae0a8a66ec4.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/141_png.rf.29f059d54b07ead4d4680ae0a8a66ec4.jpg,141_png.rf.29f059d54b07ead4d4680ae0a8a66ec4.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/141_png.rf.29f059d54b07ead4d4680ae0a8a66ec4.txt,7,True,False,,0.7218612704124829,ok,0.8856850217041409,0.3564128826675771,4.071641791044776,0.0,0.9643416703994864,50,51,1364,335,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/145_png.rf.223f80e4aff2b64f2711cd186532e118.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/145_png.rf.223f80e4aff2b64f2711cd186532e118.jpg,145_png.rf.223f80e4aff2b64f2711cd186532e118.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/145_png.rf.223f80e4aff2b64f2711cd186532e118.txt,7,True,False,,0.9901877460703422,ok,0.999696875,0.826875390625,2.0104575163398692,0.9947712418300654,0.9415566513621952,0,35,1538,765,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/147_png.rf.f75092db32c867f5974bd801ebff4919.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/147_png.rf.f75092db32c867f5974bd801ebff4919.jpg,147_png.rf.f75092db32c867f5974bd801ebff4919.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/147_png.rf.f75092db32c867f5974bd801ebff4919.txt,15,True,False,,0.9873275138492529,ok,0.9996374873166682,0.7964408264920211,2.122670807453416,0.938664596273292,0.9972972972972973,49,49,1367,644,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/148_png.rf.ce6399c2c651b1e0c1ccbe0ed06b1038.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/148_png.rf.ce6399c2c651b1e0c1ccbe0ed06b1038.jpg,148_png.rf.ce6399c2c651b1e0c1ccbe0ed06b1038.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/148_png.rf.ce6399c2c651b1e0c1ccbe0ed06b1038.txt,11,True,False,,0.9899368383724134,ok,0.99902734375,0.833516796875,2.0171730515191544,0.9914134742404228,0.9443609568288598,25,0,1527,757,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/14_png.rf.8d86ed0d9c157e98afbb750c6da8e2a3.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/14_png.rf.8d86ed0d9c157e98afbb750c6da8e2a3.jpg,14_png.rf.8d86ed0d9c157e98afbb750c6da8e2a3.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/14_png.rf.8d86ed0d9c157e98afbb750c6da8e2a3.txt,13,True,False,,0.7999999999999999,ok,0.9982724450602452,0.8207025974709298,6.350746268656716,0.0,1.0,0,0,851,134,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/14a_png.rf.81c6d6e6686127d4274b4b8bbf8256b7.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/14a_png.rf.81c6d6e6686127d4274b4b8bbf8256b7.jpg,14a_png.rf.81c6d6e6686127d4274b4b8bbf8256b7.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/14a_png.rf.81c6d6e6686127d4274b4b8bbf8256b7.txt,15,True,False,,0.9852133873320861,ok,1.0,0.78639140625,2.130252100840336,0.9348739495798319,0.988257316107465,31,45,1521,714,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/14t_png.rf.3c97b229d4e5a2823995bdb9dbd1db76.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/14t_png.rf.3c97b229d4e5a2823995bdb9dbd1db76.jpg,14t_png.rf.3c97b229d4e5a2823995bdb9dbd1db76.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/14t_png.rf.3c97b229d4e5a2823995bdb9dbd1db76.txt,15,True,False,,0.9999999999999999,ok,0.9999984375,0.98657734375,2.0,1.0,1.0,0,0,1600,800,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/150_png.rf.d73327d3ac59114d003f79ec28e80c36.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/150_png.rf.d73327d3ac59114d003f79ec28e80c36.jpg,150_png.rf.d73327d3ac59114d003f79ec28e80c36.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/150_png.rf.d73327d3ac59114d003f79ec28e80c36.txt,11,True,False,,0.9873275138492529,ok,0.999647633982105,0.7956908956738308,2.122670807453416,0.938664596273292,0.9972972972972973,49,49,1367,644,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/151_png.rf.dded9697689a87303c84573468e354a9.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/151_png.rf.dded9697689a87303c84573468e354a9.jpg,151_png.rf.dded9697689a87303c84573468e354a9.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/151_png.rf.dded9697689a87303c84573468e354a9.txt,16,True,False,,0.985088089445703,ok,0.98611015625,0.842381640625,2.0757780784844386,0.9621109607577807,0.9511059819609802,0,20,1534,739,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/152_png.rf.278ae564b1c981f43016889a9c3240e6.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/152_png.rf.278ae564b1c981f43016889a9c3240e6.jpg,152_png.rf.278ae564b1c981f43016889a9c3240e6.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/152_png.rf.278ae564b1c981f43016889a9c3240e6.txt,16,True,False,,0.98651968450428,ok,0.9998296875,0.8292921875,2.078272604588394,0.9608636977058029,0.9623129664207967,0,31,1540,741,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/153_png.rf.6e13f8c07bec12bd7e4094e6179bd363.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/153_png.rf.6e13f8c07bec12bd7e4094e6179bd363.jpg,153_png.rf.6e13f8c07bec12bd7e4094e6179bd363.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/153_png.rf.6e13f8c07bec12bd7e4094e6179bd363.txt,11,True,False,,0.9873275138492529,ok,0.9994954340005534,0.7958864495895213,2.122670807453416,0.938664596273292,0.9972972972972973,49,49,1367,644,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/156_png.rf.be7d3c328dad9ee7e3722259541a79d5.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/156_png.rf.be7d3c328dad9ee7e3722259541a79d5.jpg,156_png.rf.be7d3c328dad9ee7e3722259541a79d5.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/156_png.rf.be7d3c328dad9ee7e3722259541a79d5.txt,5,True,False,,0.9750509905851692,ok,0.9990539215686275,0.7979750816993464,2.2225475841874083,0.8887262079062959,0.9820383266927347,34,47,1518,683,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/157_png.rf.27c930f4a54872dbae1acb7faf69b5af.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/157_png.rf.27c930f4a54872dbae1acb7faf69b5af.jpg,157_png.rf.27c930f4a54872dbae1acb7faf69b5af.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/157_png.rf.27c930f4a54872dbae1acb7faf69b5af.txt,14,True,False,,0.9878593128011731,ok,0.9996540909510193,0.796955077944839,2.1193798449612404,0.9403100775193798,0.9986486486486487,49,48,1367,645,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/158_png.rf.26ee57b4f05c15fe87b27ed170cd79b2.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/158_png.rf.26ee57b4f05c15fe87b27ed170cd79b2.jpg,158_png.rf.26ee57b4f05c15fe87b27ed170cd79b2.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/158_png.rf.26ee57b4f05c15fe87b27ed170cd79b2.txt,9,True,False,,0.9836882157259821,ok,0.99975,0.823940234375,2.1038251366120218,0.9480874316939891,0.9604715292478953,0,29,1540,732,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/159_png.rf.301cd8292389a32360fcde7abf681cfe.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/159_png.rf.301cd8292389a32360fcde7abf681cfe.jpg,159_png.rf.301cd8292389a32360fcde7abf681cfe.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/159_png.rf.301cd8292389a32360fcde7abf681cfe.txt,14,True,False,,0.9873275138492529,ok,0.9994345540079328,0.796053869569228,2.122670807453416,0.938664596273292,0.9972972972972973,49,49,1367,644,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/15_png.rf.f28eaebb6a7dae29a59dd6b9d28ea7d5.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/15_png.rf.f28eaebb6a7dae29a59dd6b9d28ea7d5.jpg,15_png.rf.f28eaebb6a7dae29a59dd6b9d28ea7d5.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/15_png.rf.f28eaebb6a7dae29a59dd6b9d28ea7d5.txt,8,True,False,,0.8777419979662001,ok,1.0,0.768824754249189,0.8551401869158879,0.42757009345794394,0.9481865284974094,10,0,183,214,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/15a_png.rf.d7f7746ea5afb68e6b42346c4990fa43.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/15a_png.rf.d7f7746ea5afb68e6b42346c4990fa43.jpg,15a_png.rf.d7f7746ea5afb68e6b42346c4990fa43.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/15a_png.rf.d7f7746ea5afb68e6b42346c4990fa43.txt,13,True,False,,0.938399748360065,ok,0.9849107142857143,0.6260485880398671,1.4440104166666667,0.7220052083333334,0.9599913779559892,48,0,1109,768,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/15t_png.rf.0c6ff91ce5b83c01c4f9b1acefae2d71.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/15t_png.rf.0c6ff91ce5b83c01c4f9b1acefae2d71.jpg,15t_png.rf.0c6ff91ce5b83c01c4f9b1acefae2d71.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/15t_png.rf.0c6ff91ce5b83c01c4f9b1acefae2d71.txt,13,True,False,,0.9907916856555585,ok,0.9999953144433164,0.8724114129618311,1.9090189873417722,0.9545094936708861,0.9992652461425422,48,49,2413,1264,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/160_png.rf.6f41e2456edd6888c9fae22813acc55e.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/160_png.rf.6f41e2456edd6888c9fae22813acc55e.jpg,160_png.rf.6f41e2456edd6888c9fae22813acc55e.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/160_png.rf.6f41e2456edd6888c9fae22813acc55e.txt,12,True,False,,0.9862504002341906,ok,0.997828125,0.84933984375,2.079514824797844,0.9602425876010781,0.9613458847598344,0,23,1543,742,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/161_png.rf.2436f2b0f85b3351121e334fce1ae80c.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/161_png.rf.2436f2b0f85b3351121e334fce1ae80c.jpg,161_png.rf.2436f2b0f85b3351121e334fce1ae80c.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/161_png.rf.2436f2b0f85b3351121e334fce1ae80c.txt,14,True,False,,0.9641742388784404,ok,0.9989782536520584,0.8224622343957503,2.301186943620178,0.849406528189911,0.9619528882697218,0,48,1551,674,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/162_png.rf.faeb269d920f46126201519c32565e6d.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/162_png.rf.faeb269d920f46126201519c32565e6d.jpg,162_png.rf.faeb269d920f46126201519c32565e6d.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/162_png.rf.faeb269d920f46126201519c32565e6d.txt,15,True,False,,0.9858543731559302,ok,0.9997380484610348,0.8130128519973805,1.9524438573315719,0.9762219286657859,0.9373999161518208,0,0,1478,757,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/163_png.rf.caf94b785a094d025843b480af8738cc.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/163_png.rf.caf94b785a094d025843b480af8738cc.jpg,163_png.rf.caf94b785a094d025843b480af8738cc.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/163_png.rf.caf94b785a094d025843b480af8738cc.txt,8,True,False,,0.9736100535605237,ok,0.9995035046728972,0.8311527870493992,2.2068473609129815,0.8965763195435092,0.9619652643454791,0,17,1547,701,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/164_png.rf.adf1d66e8c2fa71261ca3f1d6852fa16.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/164_png.rf.adf1d66e8c2fa71261ca3f1d6852fa16.jpg,164_png.rf.adf1d66e8c2fa71261ca3f1d6852fa16.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/164_png.rf.adf1d66e8c2fa71261ca3f1d6852fa16.txt,16,True,False,,0.9692042801185473,ok,0.9990869272237197,0.8201587769541779,2.249271137026239,0.8753644314868805,0.9608759588078088,0,22,1543,686,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/165_png.rf.24adc446423ba35cdbff16ccaffc9785.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/165_png.rf.24adc446423ba35cdbff16ccaffc9785.jpg,165_png.rf.24adc446423ba35cdbff16ccaffc9785.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/165_png.rf.24adc446423ba35cdbff16ccaffc9785.txt,12,True,False,,0.9839490342528213,ok,0.999775,0.819841796875,2.110504774897681,0.9447476125511596,0.9666634116172635,0,32,1547,733,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/166_png.rf.2a5fbe9b778584d26692a480bda6f22a.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/166_png.rf.2a5fbe9b778584d26692a480bda6f22a.jpg,166_png.rf.2a5fbe9b778584d26692a480bda6f22a.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/166_png.rf.2a5fbe9b778584d26692a480bda6f22a.txt,14,True,False,,0.9884304458638064,ok,0.98411484375,0.83447265625,2.0646900269541777,0.9676549865229112,0.9659963237281614,18,18,1532,742,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/169_png.rf.db5c4e716dac3be45044ffb904f0202d.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/169_png.rf.db5c4e716dac3be45044ffb904f0202d.jpg,169_png.rf.db5c4e716dac3be45044ffb904f0202d.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/169_png.rf.db5c4e716dac3be45044ffb904f0202d.txt,14,True,False,,0.7160799132577294,ok,0.6454848821923349,0.19350793811305492,1.4177215189873418,0.7088607594936709,0.9811013945908958,51,49,336,237,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/16_png.rf.691cc1c2ecb1a6b9e2b253b55ee31e37.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/16_png.rf.691cc1c2ecb1a6b9e2b253b55ee31e37.jpg,16_png.rf.691cc1c2ecb1a6b9e2b253b55ee31e37.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/16_png.rf.691cc1c2ecb1a6b9e2b253b55ee31e37.txt,12,True,False,,0.9910040821247716,ok,0.9996788782595538,0.804887018947864,1.911888111888112,0.955944055944056,0.9987684729064039,49,49,1367,715,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/16a_png.rf.e7f801e6e3e47469fbbd3bdd34677025.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/16a_png.rf.e7f801e6e3e47469fbbd3bdd34677025.jpg,16a_png.rf.e7f801e6e3e47469fbbd3bdd34677025.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/16a_png.rf.e7f801e6e3e47469fbbd3bdd34677025.txt,12,True,False,,0.9892946724165528,ok,0.97776796875,0.806386328125,2.0736698499317874,0.9631650750341063,0.977744382731544,26,28,1520,733,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/16t_png.rf.119ab55b2bf60739d833fe614cf03c92.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/16t_png.rf.119ab55b2bf60739d833fe614cf03c92.jpg,16t_png.rf.119ab55b2bf60739d833fe614cf03c92.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/16t_png.rf.119ab55b2bf60739d833fe614cf03c92.txt,12,True,False,,0.9907765261112422,ok,0.999999414538759,0.8726861839929042,1.9090189873417722,0.9545094936708861,0.999164182513767,48,48,2413,1264,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/170_png.rf.41755d44f9afc99e7cda8ff7b064d3e5.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/170_png.rf.41755d44f9afc99e7cda8ff7b064d3e5.jpg,170_png.rf.41755d44f9afc99e7cda8ff7b064d3e5.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/170_png.rf.41755d44f9afc99e7cda8ff7b064d3e5.txt,6,True,False,,0.9669356165828757,ok,0.9988936591809775,0.8165938738441215,2.27540500736377,0.8622974963181149,0.963174115461685,0,44,1545,679,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/171_png.rf.e0f78688a6d730302708d2eec60a4bdf.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/171_png.rf.e0f78688a6d730302708d2eec60a4bdf.jpg,171_png.rf.e0f78688a6d730302708d2eec60a4bdf.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/171_png.rf.e0f78688a6d730302708d2eec60a4bdf.txt,16,True,False,,0.9855252843024078,ok,0.99393515625,0.838848828125,2.0907859078590785,0.9546070460704608,0.9640258339221046,0,29,1543,738,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/172_png.rf.fcfccb64edd6563c971ed5aadc369851.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/172_png.rf.fcfccb64edd6563c971ed5aadc369851.jpg,172_png.rf.fcfccb64edd6563c971ed5aadc369851.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/172_png.rf.fcfccb64edd6563c971ed5aadc369851.txt,16,True,False,,0.9858713269478563,ok,0.9994875,0.848042578125,2.064343163538874,0.967828418230563,0.948704288678292,0,13,1540,746,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/173_png.rf.f39ff7cc18819e237dd9a08f84c71d40.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/173_png.rf.f39ff7cc18819e237dd9a08f84c71d40.jpg,173_png.rf.f39ff7cc18819e237dd9a08f84c71d40.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/173_png.rf.f39ff7cc18819e237dd9a08f84c71d40.txt,7,True,False,,0.9899586683457692,ok,0.9989334935897436,0.7885200320512821,1.9881578947368421,0.9940789473684211,0.9409525258139008,0,0,1511,760,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/174_png.rf.de712a5dfd0118a5ad22b8dda3158691.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/174_png.rf.de712a5dfd0118a5ad22b8dda3158691.jpg,174_png.rf.de712a5dfd0118a5ad22b8dda3158691.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/174_png.rf.de712a5dfd0118a5ad22b8dda3158691.txt,12,True,False,,0.9785231872902326,ok,0.9931925230566535,0.8041057312252965,2.127094972067039,0.9364525139664805,0.9415512299795772,27,43,1523,716,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/175_png.rf.3bb291132648e4ddc6318584b8fab3f6.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/175_png.rf.3bb291132648e4ddc6318584b8fab3f6.jpg,175_png.rf.3bb291132648e4ddc6318584b8fab3f6.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/175_png.rf.3bb291132648e4ddc6318584b8fab3f6.txt,16,True,False,,0.8993080363226178,ok,0.9931563568793257,0.7036867476368729,1.1180257510729614,0.5590128755364807,0.9167030747688116,47,31,521,466,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/176_png.rf.efe1d54c6d6afc77df454c854179fe54.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/176_png.rf.efe1d54c6d6afc77df454c854179fe54.jpg,176_png.rf.efe1d54c6d6afc77df454c854179fe54.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/176_png.rf.efe1d54c6d6afc77df454c854179fe54.txt,16,True,False,,0.9746025966388008,ok,0.9942508333333333,0.8189125,2.2088698140200287,0.8955650929899857,0.9699305202720248,7,20,1544,699,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/177_png.rf.44e0980f0a0137fa46f4a9ac8c51e603.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/177_png.rf.44e0980f0a0137fa46f4a9ac8c51e603.jpg,177_png.rf.44e0980f0a0137fa46f4a9ac8c51e603.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/177_png.rf.44e0980f0a0137fa46f4a9ac8c51e603.txt,16,True,False,,0.9836186713786156,ok,0.99991796875,0.834381640625,2.111716621253406,0.944141689373297,0.9652688900263755,1,26,1550,734,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/178_png.rf.5087fa5324451e07d2ed4f3d0e39b8e7.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/178_png.rf.5087fa5324451e07d2ed4f3d0e39b8e7.jpg,178_png.rf.5087fa5324451e07d2ed4f3d0e39b8e7.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/178_png.rf.5087fa5324451e07d2ed4f3d0e39b8e7.txt,9,True,False,,0.986942939931345,ok,0.9994981568364611,0.8168318532171581,1.929144385026738,0.964572192513369,0.9601900095244758,0,17,1443,748,True
