split,original_image_path,top_view_path,image_name,label_path,true_count,top_view_success,used_fallback,message,top_view_quality,quality_reason,non_black_ratio,cloth_area_ratio,aspect_ratio,same_size_as_original,aspect_score,centrality_score,cloth_bbox_width_ratio,cloth_bbox_height_ratio,cloth_bbox_x,cloth_bbox_y,cloth_bbox_w,cloth_bbox_h,top_view_reliable
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/138_png.rf.8f90a2d90a20d34006c446dc14a852c0.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/138_png.rf.8f90a2d90a20d34006c446dc14a852c0.jpg,138_png.rf.8f90a2d90a20d34006c446dc14a852c0.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/138_png.rf.8f90a2d90a20d34006c446dc14a852c0.txt,16,True,False,,0.0,bad_table_aspect_ratio,,0.5445331950207469,0.61212976022567,False,,,,,,,,,False
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/139_png.rf.3b1d0480bfeb169028854cb472ea5f25.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/139_png.rf.3b1d0480bfeb169028854cb472ea5f25.jpg,139_png.rf.3b1d0480bfeb169028854cb472ea5f25.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/139_png.rf.3b1d0480bfeb169028854cb472ea5f25.txt,12,True,False,,0.9568279368842415,ok,0.9967136335012594,0.8042348866498741,2.2408963585434174,False,0.7992530345471521,0.9798488664987406,1.0,0.8992443324937027,0.0,48.0,1600.0,714.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/13a_png.rf.b63780972f2990e77bbc2889190bd191.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/13a_png.rf.b63780972f2990e77bbc2889190bd191.jpg,13a_png.rf.b63780972f2990e77bbc2889190bd191.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/13a_png.rf.b63780972f2990e77bbc2889190bd191.txt,13,True,False,,0.9770284604091445,ok,0.9957454128440367,0.8033334698558322,2.090784044016506,False,0.9243466299862448,0.9477275627459705,0.95,0.9528178243774574,22.0,0.0,1520.0,727.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/13t_png.rf.6106fd96f4902de298dac63ac73ac264.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/13t_png.rf.6106fd96f4902de298dac63ac73ac264.jpg,13t_png.rf.6106fd96f4902de298dac63ac73ac264.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/13t_png.rf.6106fd96f4902de298dac63ac73ac264.txt,13,True,False,,0.9845944282715923,ok,0.9999774417675342,0.8724419843275948,1.9082278481012658,False,0.9235232067510548,0.9992652461425422,0.9617224880382775,0.9287288758265981,48.0,49.0,2412.0,1264.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/140_png.rf.6645e10bad5cf3f197b71ddb6b34e6b4.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/140_png.rf.6645e10bad5cf3f197b71ddb6b34e6b4.jpg,140_png.rf.6645e10bad5cf3f197b71ddb6b34e6b4.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/140_png.rf.6645e10bad5cf3f197b71ddb6b34e6b4.txt,8,True,False,,0.9824060647618935,ok,0.99996640625,0.833653125,2.0751677852348993,False,0.9373601789709173,0.9662268597847342,0.96625,0.93125,0.0,28.0,1546.0,745.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/141_png.rf.29f059d54b07ead4d4680ae0a8a66ec4.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/141_png.rf.29f059d54b07ead4d4680ae0a8a66ec4.jpg,141_png.rf.29f059d54b07ead4d4680ae0a8a66ec4.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/141_png.rf.29f059d54b07ead4d4680ae0a8a66ec4.txt,7,True,False,,0.0,bad_table_aspect_ratio,,0.3564128826675771,4.071641791044776,False,,,,,,,,,False
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/145_png.rf.223f80e4aff2b64f2711cd186532e118.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/145_png.rf.223f80e4aff2b64f2711cd186532e118.jpg,145_png.rf.223f80e4aff2b64f2711cd186532e118.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/145_png.rf.223f80e4aff2b64f2711cd186532e118.txt,7,True,False,,0.989490578314351,ok,0.999696875,0.826875390625,2.0104575163398692,False,0.9912854030501089,0.9415566513621952,0.96125,0.95625,0.0,35.0,1538.0,765.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/147_png.rf.f75092db32c867f5974bd801ebff4919.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/147_png.rf.f75092db32c867f5974bd801ebff4919.jpg,147_png.rf.f75092db32c867f5974bd801ebff4919.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/147_png.rf.f75092db32c867f5974bd801ebff4919.txt,15,True,False,,0.9791494600190253,ok,0.9996374873166682,0.7964408264920211,2.122670807453416,False,0.8977743271221533,0.9972972972972973,0.9331058020477816,0.8702702702702703,49.0,49.0,1367.0,644.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/148_png.rf.ce6399c2c651b1e0c1ccbe0ed06b1038.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/148_png.rf.ce6399c2c651b1e0c1ccbe0ed06b1038.jpg,148_png.rf.ce6399c2c651b1e0c1ccbe0ed06b1038.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/148_png.rf.ce6399c2c651b1e0c1ccbe0ed06b1038.txt,11,True,False,,0.9887919682711365,ok,0.99902734375,0.833516796875,2.0171730515191544,False,0.985689123734038,0.9443609568288598,0.954375,0.94625,25.0,0.0,1527.0,757.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/14_png.rf.8d86ed0d9c157e98afbb750c6da8e2a3.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/14_png.rf.8d86ed0d9c157e98afbb750c6da8e2a3.jpg,14_png.rf.8d86ed0d9c157e98afbb750c6da8e2a3.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/14_png.rf.8d86ed0d9c157e98afbb750c6da8e2a3.txt,13,True,False,,0.0,bad_table_aspect_ratio,,0.8207025974709298,6.350746268656716,False,,,,,,,,,False
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/14a_png.rf.81c6d6e6686127d4274b4b8bbf8256b7.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/14a_png.rf.81c6d6e6686127d4274b4b8bbf8256b7.jpg,14a_png.rf.81c6d6e6686127d4274b4b8bbf8256b7.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/14a_png.rf.81c6d6e6686127d4274b4b8bbf8256b7.txt,15,True,False,,0.9765299139427304,ok,1.0,0.78639140625,2.130252100840336,False,0.8914565826330533,0.988257316107465,0.950625,0.8925,31.0,45.0,1521.0,714.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/14t_png.rf.3c97b229d4e5a2823995bdb9dbd1db76.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/14t_png.rf.3c97b229d4e5a2823995bdb9dbd1db76.jpg,14t_png.rf.3c97b229d4e5a2823995bdb9dbd1db76.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/14t_png.rf.3c97b229d4e5a2823995bdb9dbd1db76.txt,15,True,False,,1.0,ok,0.9999984375,0.98657734375,2.0,False,1.0,1.0,1.0,1.0,0.0,0.0,1600.0,800.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/150_png.rf.d73327d3ac59114d003f79ec28e80c36.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/150_png.rf.d73327d3ac59114d003f79ec28e80c36.jpg,150_png.rf.d73327d3ac59114d003f79ec28e80c36.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/150_png.rf.d73327d3ac59114d003f79ec28e80c36.txt,11,True,False,,0.9791494600190253,ok,0.999647633982105,0.7956908956738308,2.122670807453416,False,0.8977743271221533,0.9972972972972973,0.9331058020477816,0.8702702702702703,49.0,49.0,1367.0,644.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/151_png.rf.dded9697689a87303c84573468e354a9.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/151_png.rf.dded9697689a87303c84573468e354a9.jpg,151_png.rf.dded9697689a87303c84573468e354a9.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/151_png.rf.dded9697689a87303c84573468e354a9.txt,16,True,False,,0.9800362175467405,ok,0.98611015625,0.842381640625,2.0757780784844386,False,0.9368516012629678,0.9511059819609802,0.95875,0.92375,0.0,20.0,1534.0,739.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/152_png.rf.278ae564b1c981f43016889a9c3240e6.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/152_png.rf.278ae564b1c981f43016889a9c3240e6.jpg,152_png.rf.278ae564b1c981f43016889a9c3240e6.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/152_png.rf.278ae564b1c981f43016889a9c3240e6.txt,16,True,False,,0.9813015108650538,ok,0.9998296875,0.8292921875,2.078272604588394,False,0.9347728295096716,0.9623129664207967,0.9625,0.92625,0.0,31.0,1540.0,741.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/153_png.rf.6e13f8c07bec12bd7e4094e6179bd363.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/153_png.rf.6e13f8c07bec12bd7e4094e6179bd363.jpg,153_png.rf.6e13f8c07bec12bd7e4094e6179bd363.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/153_png.rf.6e13f8c07bec12bd7e4094e6179bd363.txt,11,True,False,,0.9791494600190253,ok,0.9994954340005534,0.7958864495895213,2.122670807453416,False,0.8977743271221533,0.9972972972972973,0.9331058020477816,0.8702702702702703,49.0,49.0,1367.0,644.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/156_png.rf.be7d3c328dad9ee7e3722259541a79d5.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/156_png.rf.be7d3c328dad9ee7e3722259541a79d5.jpg,156_png.rf.be7d3c328dad9ee7e3722259541a79d5.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/156_png.rf.be7d3c328dad9ee7e3722259541a79d5.txt,5,True,False,,0.9602144849726755,ok,0.9990539215686275,0.7979750816993464,2.2225475841874083,False,0.8145436798438264,0.9820383266927347,0.94875,0.8928104575163399,34.0,47.0,1518.0,683.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/157_png.rf.27c930f4a54872dbae1acb7faf69b5af.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/157_png.rf.27c930f4a54872dbae1acb7faf69b5af.jpg,157_png.rf.27c930f4a54872dbae1acb7faf69b5af.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/157_png.rf.27c930f4a54872dbae1acb7faf69b5af.txt,14,True,False,,0.9799006564704239,ok,0.9996540909510193,0.796955077944839,2.1193798449612404,False,0.9005167958656329,0.9986486486486487,0.9331058020477816,0.8716216216216216,49.0,48.0,1367.0,645.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/158_png.rf.26ee57b4f05c15fe87b27ed170cd79b2.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/158_png.rf.26ee57b4f05c15fe87b27ed170cd79b2.jpg,158_png.rf.26ee57b4f05c15fe87b27ed170cd79b2.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/158_png.rf.26ee57b4f05c15fe87b27ed170cd79b2.txt,9,True,False,,0.9767665399518473,ok,0.99975,0.823940234375,2.1038251366120218,False,0.9134790528233152,0.9604715292478953,0.9625,0.915,0.0,29.0,1540.0,732.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/159_png.rf.301cd8292389a32360fcde7abf681cfe.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/159_png.rf.301cd8292389a32360fcde7abf681cfe.jpg,159_png.rf.301cd8292389a32360fcde7abf681cfe.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/159_png.rf.301cd8292389a32360fcde7abf681cfe.txt,14,True,False,,0.9791494600190253,ok,0.9994345540079328,0.796053869569228,2.122670807453416,False,0.8977743271221533,0.9972972972972973,0.9331058020477816,0.8702702702702703,49.0,49.0,1367.0,644.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/15_png.rf.f28eaebb6a7dae29a59dd6b9d28ea7d5.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/15_png.rf.f28eaebb6a7dae29a59dd6b9d28ea7d5.jpg,15_png.rf.f28eaebb6a7dae29a59dd6b9d28ea7d5.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/15_png.rf.f28eaebb6a7dae29a59dd6b9d28ea7d5.txt,8,True,False,,0.0,bad_table_aspect_ratio,,0.768824754249189,0.8551401869158879,False,,,,,,,,,False
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/15a_png.rf.d7f7746ea5afb68e6b42346c4990fa43.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/15a_png.rf.d7f7746ea5afb68e6b42346c4990fa43.jpg,15a_png.rf.d7f7746ea5afb68e6b42346c4990fa43.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/15a_png.rf.d7f7746ea5afb68e6b42346c4990fa43.txt,13,True,False,,0.9013337761378428,ok,0.9849107142857143,0.6260485880398671,1.4440104166666667,False,0.5366753472222223,0.9599913779559892,0.9210963455149501,0.96,48.0,0.0,1109.0,768.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/15t_png.rf.0c6ff91ce5b83c01c4f9b1acefae2d71.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/15t_png.rf.0c6ff91ce5b83c01c4f9b1acefae2d71.jpg,15t_png.rf.0c6ff91ce5b83c01c4f9b1acefae2d71.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/15t_png.rf.0c6ff91ce5b83c01c4f9b1acefae2d71.txt,13,True,False,,0.9847262848116767,ok,0.9999953144433164,0.8724114129618311,1.9090189873417722,False,0.9241824894514769,0.9992652461425422,0.9617377441211639,0.9287288758265981,48.0,49.0,2413.0,1264.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/160_png.rf.6f41e2456edd6888c9fae22813acc55e.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/160_png.rf.6f41e2456edd6888c9fae22813acc55e.jpg,160_png.rf.6f41e2456edd6888c9fae22813acc55e.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/160_png.rf.6f41e2456edd6888c9fae22813acc55e.txt,12,True,False,,0.9809494119143345,ok,0.997828125,0.84933984375,2.079514824797844,False,0.9337376460017968,0.9613458847598344,0.964375,0.9275,0.0,23.0,1543.0,742.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/161_png.rf.2436f2b0f85b3351121e334fce1ae80c.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/161_png.rf.2436f2b0f85b3351121e334fce1ae80c.jpg,161_png.rf.2436f2b0f85b3351121e334fce1ae80c.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/161_png.rf.2436f2b0f85b3351121e334fce1ae80c.txt,14,True,False,,0.944095109303762,ok,0.9989782536520584,0.8224622343957503,2.301186943620178,False,0.7490108803165183,0.9619528882697218,0.969375,0.8950863213811421,0.0,48.0,1551.0,674.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/162_png.rf.faeb269d920f46126201519c32565e6d.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/162_png.rf.faeb269d920f46126201519c32565e6d.jpg,162_png.rf.faeb269d920f46126201519c32565e6d.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/162_png.rf.faeb269d920f46126201519c32565e6d.txt,15,True,False,,0.9826839636447018,ok,0.9997380484610348,0.8130128519973805,1.9524438573315719,False,0.9603698811096433,0.9373999161518208,0.9679109364767517,0.94625,0.0,0.0,1478.0,757.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/163_png.rf.caf94b785a094d025843b480af8738cc.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/163_png.rf.caf94b785a094d025843b480af8738cc.jpg,163_png.rf.caf94b785a094d025843b480af8738cc.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/163_png.rf.caf94b785a094d025843b480af8738cc.txt,8,True,False,,0.9598202294996583,ok,0.9995035046728972,0.8311527870493992,2.2068473609129815,False,0.827627199239182,0.9619652643454791,0.966875,0.9359145527369827,0.0,17.0,1547.0,701.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/164_png.rf.adf1d66e8c2fa71261ca3f1d6852fa16.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/164_png.rf.adf1d66e8c2fa71261ca3f1d6852fa16.jpg,164_png.rf.adf1d66e8c2fa71261ca3f1d6852fa16.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/164_png.rf.adf1d66e8c2fa71261ca3f1d6852fa16.txt,16,True,False,,0.9525862043167982,ok,0.9990869272237197,0.8201587769541779,2.249271137026239,False,0.7922740524781341,0.9608759588078088,0.964375,0.9245283018867925,0.0,22.0,1543.0,686.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/165_png.rf.24adc446423ba35cdbff16ccaffc9785.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/165_png.rf.24adc446423ba35cdbff16ccaffc9785.jpg,165_png.rf.24adc446423ba35cdbff16ccaffc9785.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/165_png.rf.24adc446423ba35cdbff16ccaffc9785.txt,12,True,False,,0.9765820492596426,ok,0.999775,0.819841796875,2.110504774897681,False,0.907912687585266,0.9666634116172635,0.966875,0.91625,0.0,32.0,1547.0,733.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/166_png.rf.2a5fbe9b778584d26692a480bda6f22a.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/166_png.rf.2a5fbe9b778584d26692a480bda6f22a.jpg,166_png.rf.2a5fbe9b778584d26692a480bda6f22a.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/166_png.rf.2a5fbe9b778584d26692a480bda6f22a.txt,14,True,False,,0.9841177774001946,ok,0.98411484375,0.83447265625,2.0646900269541777,False,0.9460916442048519,0.9659963237281614,0.9575,0.9275,18.0,18.0,1532.0,742.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/169_png.rf.db5c4e716dac3be45044ffb904f0202d.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/169_png.rf.db5c4e716dac3be45044ffb904f0202d.jpg,169_png.rf.db5c4e716dac3be45044ffb904f0202d.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/169_png.rf.db5c4e716dac3be45044ffb904f0202d.txt,14,True,False,,0.7420474578042857,ok,0.6454848821923349,0.19350793811305492,1.4177215189873418,False,0.5147679324894514,0.9811013945908958,0.7724137931034483,0.6950146627565983,51.0,49.0,336.0,237.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/16_png.rf.691cc1c2ecb1a6b9e2b253b55ee31e37.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/16_png.rf.691cc1c2ecb1a6b9e2b253b55ee31e37.jpg,16_png.rf.691cc1c2ecb1a6b9e2b253b55ee31e37.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/16_png.rf.691cc1c2ecb1a6b9e2b253b55ee31e37.txt,12,True,False,,0.9851299562506459,ok,0.9996788782595538,0.804887018947864,1.911888111888112,False,0.9265734265734266,0.9987684729064039,0.9331058020477816,0.8805418719211823,49.0,49.0,1367.0,715.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/16a_png.rf.e7f801e6e3e47469fbbd3bdd34677025.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/16a_png.rf.e7f801e6e3e47469fbbd3bdd34677025.jpg,16a_png.rf.e7f801e6e3e47469fbbd3bdd34677025.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/16a_png.rf.e7f801e6e3e47469fbbd3bdd34677025.txt,12,True,False,,0.984383349087767,ok,0.97776796875,0.806386328125,2.0736698499317874,False,0.9386084583901771,0.977744382731544,0.95,0.91625,26.0,28.0,1520.0,733.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/16t_png.rf.119ab55b2bf60739d833fe614cf03c92.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/16t_png.rf.119ab55b2bf60739d833fe614cf03c92.jpg,16t_png.rf.119ab55b2bf60739d833fe614cf03c92.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/16t_png.rf.119ab55b2bf60739d833fe614cf03c92.txt,12,True,False,,0.9847111252673604,ok,0.999999414538759,0.8726861839929042,1.9090189873417722,False,0.9241824894514769,0.999164182513767,0.9613545816733068,0.9287288758265981,48.0,48.0,2413.0,1264.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/170_png.rf.41755d44f9afc99e7cda8ff7b064d3e5.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/170_png.rf.41755d44f9afc99e7cda8ff7b064d3e5.jpg,170_png.rf.41755d44f9afc99e7cda8ff7b064d3e5.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/170_png.rf.41755d44f9afc99e7cda8ff7b064d3e5.txt,6,True,False,,0.9485752827586245,ok,0.9988936591809775,0.8165938738441215,2.27540500736377,False,0.7704958271968582,0.963174115461685,0.965625,0.8969616908850726,0.0,44.0,1545.0,679.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/171_png.rf.e0f78688a6d730302708d2eec60a4bdf.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/171_png.rf.e0f78688a6d730302708d2eec60a4bdf.jpg,171_png.rf.e0f78688a6d730302708d2eec60a4bdf.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/171_png.rf.e0f78688a6d730302708d2eec60a4bdf.txt,16,True,False,,0.979472890445136,ok,0.99393515625,0.838848828125,2.0907859078590785,False,0.9243450767841013,0.9640258339221046,0.964375,0.9225,0.0,29.0,1543.0,738.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/172_png.rf.fcfccb64edd6563c971ed5aadc369851.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/172_png.rf.fcfccb64edd6563c971ed5aadc369851.jpg,172_png.rf.fcfccb64edd6563c971ed5aadc369851.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/172_png.rf.fcfccb64edd6563c971ed5aadc369851.txt,16,True,False,,0.9815817827119314,ok,0.9994875,0.848042578125,2.064343163538874,False,0.9463806970509383,0.948704288678292,0.9625,0.9325,0.0,13.0,1540.0,746.0,True
train,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/images/173_png.rf.f39ff7cc18819e237dd9a08f84c71d40.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/topview_data/train/images/173_png.rf.f39ff7cc18819e237dd9a08f84c71d40.jpg,173_png.rf.f39ff7cc18819e237dd9a08f84c71d40.jpg,/home/fsilva/Desktop/MIA/1ano/2sem/VC/project_part2/task3/yolo_data/train/labels/173_png.rf.f39ff7cc18819e237dd9a08f84c71d40.txt,7,True,False,,0.9891691946615587,ok,0.9989334935897436,0.7885200320512821,1.9881578947368421,False,0.9901315789473685,0.9409525258139008,0.9685897435897436,0.95,0.0,0.0,1511.0,760.0,True
